recording_id,event_id,class_id,split3
Large_Door_Slam-SoundBible_uid-y1fcj2,Large_Door_Slam-SoundBible_uid-y1fcj2,0,train
Large_Metal_Rusty Door-SoundBible_uid-ihz0ur,Large_Metal_Rusty Door-SoundBible_uid-ihz0ur,0,train
Large_Metal_Rusty Door-SoundBible_uid-xn083m,Large_Metal_Rusty Door-SoundBible_uid-xn083m,0,val
Little_Girl_Talking-Mike_Koenig-782373463_uid-embfqd,Little_Girl_Talking-Mike_Koenig-782373463_uid-embfqd,0,train
Little_Girl_Talking-Mike_Koenig-782373463_uid-j15zel,Little_Girl_Talking-Mike_Koenig-782373463_uid-j15zel,0,train
Little_Girl_Talking-Mike_Koenig-782373463_uid-k5273w,Little_Girl_Talking-Mike_Koenig-782373463_uid-k5273w,0,train
Little_Girl_Talking-Mike_Koenig-782373463_uid-smhgf9,Little_Girl_Talking-Mike_Koenig-782373463_uid-smhgf9,0,val
Little_Girl_Talking-Mike_Koenig-782373463_uid-zkco2a,Little_Girl_Talking-Mike_Koenig-782373463_uid-zkco2a,0,val
Metal_Gong-Dianakc-109711828_uid-lhnelh,Metal_Gong-Dianakc-109711828_uid-lhnelh,0,train
Metal_Gong-Dianakc-109711828_uid-rq5l1a,Metal_Gong-Dianakc-109711828_uid-rq5l1a,0,val
Metal_Gong-Dianakc-109711828_uid-uc2x01,Metal_Gong-Dianakc-109711828_uid-uc2x01,0,train
Mother_In_Law-SoundBible_uid-2i8a7l,Mother_In_Law-SoundBible_uid-2i8a7l,0,train
Mother_In_Law-SoundBible_uid-4pm43v,Mother_In_Law-SoundBible_uid-4pm43v,0,train
Mother_In_Law-SoundBible_uid-5qenfz,Mother_In_Law-SoundBible_uid-5qenfz,0,train
Mother_In_Law-SoundBible_uid-ldj5n1,Mother_In_Law-SoundBible_uid-ldj5n1,0,train
Mother_In_Law-SoundBible_uid-r2q9l6,Mother_In_Law-SoundBible_uid-r2q9l6,0,train
Mother_In_Law-SoundBible_uid-w06jo6,Mother_In_Law-SoundBible_uid-w06jo6,0,train
Mother_In_Law-SoundBible_uid-z92smn,Mother_In_Law-SoundBible_uid-z92smn,0,val
Motorcycle_Engine-SoundBible_uid-532kor,Motorcycle_Engine-SoundBible_uid-532kor,0,val
Motorcycle_Engine-SoundBible_uid-5o451c,Motorcycle_Engine-SoundBible_uid-5o451c,0,train
Motorcycle_Engine-SoundBible_uid-ed9qr0,Motorcycle_Engine-SoundBible_uid-ed9qr0,0,train
Motorcycle_Engine-SoundBible_uid-l2zh6x,Motorcycle_Engine-SoundBible_uid-l2zh6x,0,train
Motorcycle_Engine-SoundBible_uid-nj61gd,Motorcycle_Engine-SoundBible_uid-nj61gd,0,train
Motorcycle_Engine-SoundBible_uid-nylusr,Motorcycle_Engine-SoundBible_uid-nylusr,0,train
Motorcycle_Engine-SoundBible_uid-vcok6o,Motorcycle_Engine-SoundBible_uid-vcok6o,0,train
Neighborhood_Dogs Barking-SoundBible_uid-6psl8n,Neighborhood_Dogs Barking-SoundBible_uid-6psl8n,0,train
Neighborhood_Dogs Barking-SoundBible_uid-b8m1ha,Neighborhood_Dogs Barking-SoundBible_uid-b8m1ha,0,train
Neighborhood_Dogs Barking-SoundBible_uid-i17h1l,Neighborhood_Dogs Barking-SoundBible_uid-i17h1l,0,train
Neighborhood_Dogs Barking-SoundBible_uid-jq0pvf,Neighborhood_Dogs Barking-SoundBible_uid-jq0pvf,0,train
Neighborhood_Dogs Barking-SoundBible_uid-lnpr65,Neighborhood_Dogs Barking-SoundBible_uid-lnpr65,0,train
Neighborhood_Dogs Barking-SoundBible_uid-u0utjf,Neighborhood_Dogs Barking-SoundBible_uid-u0utjf,0,train
Obama_Speech Liar-SoundBible_uid-56tkh6,Obama_Speech Liar-SoundBible_uid-56tkh6,0,train
Obama_Speech Liar-SoundBible_uid-it25ex,Obama_Speech Liar-SoundBible_uid-it25ex,0,train
Obama_Speech Liar-SoundBible_uid-m55wqm,Obama_Speech Liar-SoundBible_uid-m55wqm,0,train
Obama_Speech Liar-SoundBible_uid-o893eg,Obama_Speech Liar-SoundBible_uid-o893eg,0,train
Obama_Speech Liar-SoundBible_uid-vfb2cc,Obama_Speech Liar-SoundBible_uid-vfb2cc,0,val
Old_Door_Creaking-SoundBible_uid-0cxhr5,Old_Door_Creaking-SoundBible_uid-0cxhr5,0,val
Old_Door_Creaking-SoundBible_uid-0yquhs,Old_Door_Creaking-SoundBible_uid-0yquhs,0,train
Old_Door_Creaking-SoundBible_uid-12sdup,Old_Door_Creaking-SoundBible_uid-12sdup,0,train
Old_Door_Creaking-SoundBible_uid-3nda72,Old_Door_Creaking-SoundBible_uid-3nda72,0,val
Old_Door_Creaking-SoundBible_uid-3zq0t3,Old_Door_Creaking-SoundBible_uid-3zq0t3,0,train
Old_Door_Creaking-SoundBible_uid-6phapn,Old_Door_Creaking-SoundBible_uid-6phapn,0,train
Old_Door_Creaking-SoundBible_uid-ltu6v6,Old_Door_Creaking-SoundBible_uid-ltu6v6,0,val
Old_Door_Creaking-SoundBible_uid-rehqyi,Old_Door_Creaking-SoundBible_uid-rehqyi,0,train
Old_Door_Creaking-SoundBible_uid-ugdlcw,Old_Door_Creaking-SoundBible_uid-ugdlcw,0,train
Old_Door_Creaking-SoundBible_uid-vmd0mi,Old_Door_Creaking-SoundBible_uid-vmd0mi,0,train
People_Screaming-SoundBible_uid-3uupv3,People_Screaming-SoundBible_uid-3uupv3,0,train
People_Screaming-SoundBible_uid-bp2stl,People_Screaming-SoundBible_uid-bp2stl,0,train
People_Screaming-SoundBible_uid-hfkye2,People_Screaming-SoundBible_uid-hfkye2,0,train
People_Screaming-SoundBible_uid-izy7pt,People_Screaming-SoundBible_uid-izy7pt,0,train
Person_Screaming No-SoundBible_uid-1cr947,Person_Screaming No-SoundBible_uid-1cr947,0,train
Police Siren 3-SoundBible_uid-2pvfa4,Police Siren 3-SoundBible_uid-2pvfa4,0,train
Police Siren 3-SoundBible_uid-3d5i8j,Police Siren 3-SoundBible_uid-3d5i8j,0,train
Police Siren 3-SoundBible_uid-cycqe4,Police Siren 3-SoundBible_uid-cycqe4,0,train
Police_Siren-SoundBible_uid-5des6p,Police_Siren-SoundBible_uid-5des6p,0,val
Police_Siren_2-SoundBible_uid-mvtx9k,Police_Siren_2-SoundBible_uid-mvtx9k,0,train
Police_Siren_2-SoundBible_uid-v714xd,Police_Siren_2-SoundBible_uid-v714xd,0,train
Police_TheCristi95-214716303_uid-fqrk8v,Police_TheCristi95-214716303_uid-fqrk8v,0,train
Psycho_Scream-SoundBible_uid-2utxng,Psycho_Scream-SoundBible_uid-2utxng,0,train
Psycho_Scream-SoundBible_uid-41fmfi,Psycho_Scream-SoundBible_uid-41fmfi,0,train
Psycho_Scream-SoundBible_uid-42a8md,Psycho_Scream-SoundBible_uid-42a8md,0,train
Psycho_Scream-SoundBible_uid-b3cndq,Psycho_Scream-SoundBible_uid-b3cndq,0,val
Public_Transit_Bus-SoundBible_uid-3i5t22,Public_Transit_Bus-SoundBible_uid-3i5t22,0,train
Public_Transit_Bus-SoundBible_uid-8f576m,Public_Transit_Bus-SoundBible_uid-8f576m,0,train
Public_Transit_Bus-SoundBible_uid-a8fyah,Public_Transit_Bus-SoundBible_uid-a8fyah,0,train
Public_Transit_Bus-SoundBible_uid-cwr0mf,Public_Transit_Bus-SoundBible_uid-cwr0mf,0,train
Public_Transit_Bus-SoundBible_uid-mysutj,Public_Transit_Bus-SoundBible_uid-mysutj,0,train
Public_Transit_Bus-SoundBible_uid-ubrqyj,Public_Transit_Bus-SoundBible_uid-ubrqyj,0,train
Puppy_Dog Barking-SoundBible_uid-0qy0mv,Puppy_Dog Barking-SoundBible_uid-0qy0mv,0,train
Puppy_Dog Barking-SoundBible_uid-2xlf8k,Puppy_Dog Barking-SoundBible_uid-2xlf8k,0,train
Puppy_Dog Barking-SoundBible_uid-5q8j8z,Puppy_Dog Barking-SoundBible_uid-5q8j8z,0,train
Puppy_Dog Barking-SoundBible_uid-6ig5tz,Puppy_Dog Barking-SoundBible_uid-6ig5tz,0,train
Puppy_Dog Barking-SoundBible_uid-6o7irb,Puppy_Dog Barking-SoundBible_uid-6o7irb,0,train
Puppy_Dog Barking-SoundBible_uid-7qzkxg,Puppy_Dog Barking-SoundBible_uid-7qzkxg,0,train
Puppy_Dog Barking-SoundBible_uid-8x7knz,Puppy_Dog Barking-SoundBible_uid-8x7knz,0,val
Puppy_Dog Barking-SoundBible_uid-fqrqmg,Puppy_Dog Barking-SoundBible_uid-fqrqmg,0,train
Puppy_Dog Barking-SoundBible_uid-h2kk2o,Puppy_Dog Barking-SoundBible_uid-h2kk2o,0,train
Puppy_Dog Barking-SoundBible_uid-hhl2n0,Puppy_Dog Barking-SoundBible_uid-hhl2n0,0,train
Puppy_Dog Barking-SoundBible_uid-hwenxp,Puppy_Dog Barking-SoundBible_uid-hwenxp,0,train
Puppy_Dog Barking-SoundBible_uid-izcqml,Puppy_Dog Barking-SoundBible_uid-izcqml,0,val
Puppy_Dog Barking-SoundBible_uid-v9bdxr,Puppy_Dog Barking-SoundBible_uid-v9bdxr,0,train
Race_Car Idle-SoundBible_uid-5f9xm2,Race_Car Idle-SoundBible_uid-5f9xm2,0,val
Race_Car Idle-SoundBible_uid-dkehib,Race_Car Idle-SoundBible_uid-dkehib,0,train
Race_Car Idle-SoundBible_uid-z20zcy,Race_Car Idle-SoundBible_uid-z20zcy,0,train
Random_Son_Talk-SoundBible_uid-1ym4hc,Random_Son_Talk-SoundBible_uid-1ym4hc,0,train
Random_Son_Talk-SoundBible_uid-8mu830,Random_Son_Talk-SoundBible_uid-8mu830,0,train
Random_Son_Talk-SoundBible_uid-kqlhrz,Random_Son_Talk-SoundBible_uid-kqlhrz,0,train
Random_Son_Talk-SoundBible_uid-zdgyqp,Random_Son_Talk-SoundBible_uid-zdgyqp,0,train
Restaurant Walla Track-SoundBible_uid-kjeqfn,Restaurant Walla Track-SoundBible_uid-kjeqfn,0,train
Restaurant Walla Track-SoundBible_uid-l5x040,Restaurant Walla Track-SoundBible_uid-l5x040,0,train
Restaurant Walla Track-SoundBible_uid-qhfjn5,Restaurant Walla Track-SoundBible_uid-qhfjn5,0,train
Restaurant Walla Track-SoundBible_uid-rk74im,Restaurant Walla Track-SoundBible_uid-rk74im,0,train
Restaurant Walla Track-SoundBible_uid-w5x690,Restaurant Walla Track-SoundBible_uid-w5x690,0,train
Restaurant_Ambiance -SoundBible_uid-bdjnou,Restaurant_Ambiance -SoundBible_uid-bdjnou,0,train
Restaurant_Ambiance -SoundBible_uid-fmre0f,Restaurant_Ambiance -SoundBible_uid-fmre0f,0,train
Restaurant_Ambiance -SoundBible_uid-k3gzvh,Restaurant_Ambiance -SoundBible_uid-k3gzvh,0,train
Restaurant_Ambiance -SoundBible_uid-lgpjkd,Restaurant_Ambiance -SoundBible_uid-lgpjkd,0,val
Restaurant_Ambiance -SoundBible_uid-mbsb9z,Restaurant_Ambiance -SoundBible_uid-mbsb9z,0,train
Scary_Scream-SoundBible_uid-wvjpdl,Scary_Scream-SoundBible_uid-wvjpdl,0,train
Scary_Scream-SoundBible_uid-yzql8f,Scary_Scream-SoundBible_uid-yzql8f,0,train
School_Fire_Alarm-Cullen_Card-202875844_uid-d7y47w,School_Fire_Alarm-Cullen_Card-202875844_uid-d7y47w,0,train
School_Fire_Alarm-Cullen_Card-202875844_uid-f4uoup,School_Fire_Alarm-Cullen_Card-202875844_uid-f4uoup,0,train
School_Fire_Alarm-Cullen_Card-202875844_uid-gjef9e,School_Fire_Alarm-Cullen_Card-202875844_uid-gjef9e,0,train
School_Fire_Alarm-Cullen_Card-202875844_uid-lasqeu,School_Fire_Alarm-Cullen_Card-202875844_uid-lasqeu,0,val
School_Fire_Alarm-Cullen_Card-202875844_uid-rgrj5b,School_Fire_Alarm-Cullen_Card-202875844_uid-rgrj5b,0,train
School_Fire_Alarm-Cullen_Card-202875844_uid-tahodp,School_Fire_Alarm-Cullen_Card-202875844_uid-tahodp,0,val
Shift_Gears-SoundBible_uid-0py99w,Shift_Gears-SoundBible_uid-0py99w,0,train
Shift_Gears-SoundBible_uid-26wbsh,Shift_Gears-SoundBible_uid-26wbsh,0,train
Shift_Gears-SoundBible_uid-60h0ny,Shift_Gears-SoundBible_uid-60h0ny,0,train
Shift_Gears-SoundBible_uid-658eb2,Shift_Gears-SoundBible_uid-658eb2,0,val
Shift_Gears-SoundBible_uid-82bxd2,Shift_Gears-SoundBible_uid-82bxd2,0,train
Shift_Gears-SoundBible_uid-eezpvg,Shift_Gears-SoundBible_uid-eezpvg,0,val
Shift_Gears-SoundBible_uid-fssn70,Shift_Gears-SoundBible_uid-fssn70,0,train
Shift_Gears-SoundBible_uid-h7kcri,Shift_Gears-SoundBible_uid-h7kcri,0,train
Shift_Gears-SoundBible_uid-i8bv3a,Shift_Gears-SoundBible_uid-i8bv3a,0,train
Shift_Gears-SoundBible_uid-vosmy5,Shift_Gears-SoundBible_uid-vosmy5,0,train
Ship_Bell-Mike_Koenig-1911209136_uid-bc37x2,Ship_Bell-Mike_Koenig-1911209136_uid-bc37x2,0,train
Ship_Bell-Mike_Koenig-1911209136_uid-qdaqy8,Ship_Bell-Mike_Koenig-1911209136_uid-qdaqy8,0,train
Ship_Bell-Mike_Koenig-1911209136_uid-vns4ok,Ship_Bell-Mike_Koenig-1911209136_uid-vns4ok,0,train
Ship_Brass_Bell-Mike_Koenig-1458750630_uid-30fytv,Ship_Brass_Bell-Mike_Koenig-1458750630_uid-30fytv,0,train
Ship_Brass_Bell-Mike_Koenig-1458750630_uid-7umoka,Ship_Brass_Bell-Mike_Koenig-1458750630_uid-7umoka,0,train
Ship_Brass_Bell-Mike_Koenig-1458750630_uid-arscjl,Ship_Brass_Bell-Mike_Koenig-1458750630_uid-arscjl,0,train
Ship_Brass_Bell-Mike_Koenig-1458750630_uid-hq1ck8,Ship_Brass_Bell-Mike_Koenig-1458750630_uid-hq1ck8,0,train
Ship_Brass_Bell-Mike_Koenig-1458750630_uid-htec95,Ship_Brass_Bell-Mike_Koenig-1458750630_uid-htec95,0,train
Ship_Brass_Bell-Mike_Koenig-1458750630_uid-j371as,Ship_Brass_Bell-Mike_Koenig-1458750630_uid-j371as,0,train
Ship_Brass_Bell-Mike_Koenig-1458750630_uid-l1olrt,Ship_Brass_Bell-Mike_Koenig-1458750630_uid-l1olrt,0,train
Ship_Brass_Bell-Mike_Koenig-1458750630_uid-ocdpn4,Ship_Brass_Bell-Mike_Koenig-1458750630_uid-ocdpn4,0,train
Ship_Brass_Bell-Mike_Koenig-1458750630_uid-pkj31k,Ship_Brass_Bell-Mike_Koenig-1458750630_uid-pkj31k,0,train
Shopping_Mall Ambiance-SoundBible_uid-2tajd3,Shopping_Mall Ambiance-SoundBible_uid-2tajd3,0,train
Shopping_Mall Ambiance-SoundBible_uid-eyfu5u,Shopping_Mall Ambiance-SoundBible_uid-eyfu5u,0,train
Shopping_Mall Ambiance-SoundBible_uid-qmgbmp,Shopping_Mall Ambiance-SoundBible_uid-qmgbmp,0,train
Shopping_Mall Ambiance-SoundBible_uid-uejo76,Shopping_Mall Ambiance-SoundBible_uid-uejo76,0,train
Shopping_Mall Ambiance-SoundBible_uid-uf9pqe,Shopping_Mall Ambiance-SoundBible_uid-uf9pqe,0,val
Siren_SoundBible_uid-5w44d1,Siren_SoundBible_uid-5w44d1,0,train
Siren_SoundBible_uid-6dwgja,Siren_SoundBible_uid-6dwgja,0,train
Siren_SoundBible_uid-7gohee,Siren_SoundBible_uid-7gohee,0,train
Siren_SoundBible_uid-8a8erq,Siren_SoundBible_uid-8a8erq,0,train
Siren_SoundBible_uid-c9divg,Siren_SoundBible_uid-c9divg,0,train
Siren_SoundBible_uid-evjc8u,Siren_SoundBible_uid-evjc8u,0,val
Siren_SoundBible_uid-j46u1a,Siren_SoundBible_uid-j46u1a,0,train
Siren_SoundBible_uid-q0gjbt,Siren_SoundBible_uid-q0gjbt,0,train
Siren_SoundBible_uid-v7fsfu,Siren_SoundBible_uid-v7fsfu,0,train
Slam_Fork_Down-SoundBible_uid-avr992,Slam_Fork_Down-SoundBible_uid-avr992,0,train
Slam_Fork_Down-SoundBible_uid-ns5cz1,Slam_Fork_Down-SoundBible_uid-ns5cz1,0,train
Sleigh_Bells_Ringing-SoundBible_uid-5lk6yl,Sleigh_Bells_Ringing-SoundBible_uid-5lk6yl,0,val
Sleigh_Bells_Ringing-SoundBible_uid-aaawbg,Sleigh_Bells_Ringing-SoundBible_uid-aaawbg,0,val
Sleigh_Bells_Ringing-SoundBible_uid-abi0jn,Sleigh_Bells_Ringing-SoundBible_uid-abi0jn,0,train
Sleigh_Bells_Ringing-SoundBible_uid-bfqkvg,Sleigh_Bells_Ringing-SoundBible_uid-bfqkvg,0,train
Sleigh_Bells_Ringing-SoundBible_uid-g3upfg,Sleigh_Bells_Ringing-SoundBible_uid-g3upfg,0,train
Sleigh_Bells_Ringing-SoundBible_uid-l8tbqi,Sleigh_Bells_Ringing-SoundBible_uid-l8tbqi,0,train
Sleigh_Bells_Ringing-SoundBible_uid-ovw0qg,Sleigh_Bells_Ringing-SoundBible_uid-ovw0qg,0,train
Sleigh_Bells_Ringing-SoundBible_uid-p7709t,Sleigh_Bells_Ringing-SoundBible_uid-p7709t,0,val
Sleigh_Bells_Ringing-SoundBible_uid-qktlev,Sleigh_Bells_Ringing-SoundBible_uid-qktlev,0,train
Sleigh_Bells_Ringing-SoundBible_uid-r04irn,Sleigh_Bells_Ringing-SoundBible_uid-r04irn,0,val
Sleigh_Bells_Ringing-SoundBible_uid-rgog25,Sleigh_Bells_Ringing-SoundBible_uid-rgog25,0,train
Soldiers_Marching-SoundBible_uid-12z64t,Soldiers_Marching-SoundBible_uid-12z64t,0,val
Soldiers_Marching-SoundBible_uid-1x466i,Soldiers_Marching-SoundBible_uid-1x466i,0,train
Soldiers_Marching-SoundBible_uid-2cu62i,Soldiers_Marching-SoundBible_uid-2cu62i,0,val
Soldiers_Marching-SoundBible_uid-8k67jd,Soldiers_Marching-SoundBible_uid-8k67jd,0,val
Soldiers_Marching-SoundBible_uid-ab2cyl,Soldiers_Marching-SoundBible_uid-ab2cyl,0,train
Soldiers_Marching-SoundBible_uid-dnmjvo,Soldiers_Marching-SoundBible_uid-dnmjvo,0,train
Soldiers_Marching-SoundBible_uid-h3weqb,Soldiers_Marching-SoundBible_uid-h3weqb,0,train
Soldiers_Marching-SoundBible_uid-l0p0eu,Soldiers_Marching-SoundBible_uid-l0p0eu,0,train
Soldiers_Marching-SoundBible_uid-lzd3fh,Soldiers_Marching-SoundBible_uid-lzd3fh,0,val
Soldiers_Marching-SoundBible_uid-m3vjjg,Soldiers_Marching-SoundBible_uid-m3vjjg,0,train
Soldiers_Marching-SoundBible_uid-opjr6u,Soldiers_Marching-SoundBible_uid-opjr6u,0,train
Soldiers_Marching-SoundBible_uid-pwkjgw,Soldiers_Marching-SoundBible_uid-pwkjgw,0,train
Soldiers_Marching-SoundBible_uid-qjhu5w,Soldiers_Marching-SoundBible_uid-qjhu5w,0,val
Soldiers_Marching-SoundBible_uid-qrqs0t,Soldiers_Marching-SoundBible_uid-qrqs0t,0,train
Soldiers_Marching-SoundBible_uid-rzmitu,Soldiers_Marching-SoundBible_uid-rzmitu,0,train
Soldiers_Marching-SoundBible_uid-t5bgmq,Soldiers_Marching-SoundBible_uid-t5bgmq,0,train
Soldiers_Marching-SoundBible_uid-uoo654,Soldiers_Marching-SoundBible_uid-uoo654,0,train
Soldiers_Marching-SoundBible_uid-w44qsg,Soldiers_Marching-SoundBible_uid-w44qsg,0,val
Soldiers_Marching-SoundBible_uid-yq65as,Soldiers_Marching-SoundBible_uid-yq65as,0,train
Sports_Bar Patrons Loud-SoundBible_uid-6p2s3s,Sports_Bar Patrons Loud-SoundBible_uid-6p2s3s,0,train
Sports_Bar Patrons Loud-SoundBible_uid-911pcl,Sports_Bar Patrons Loud-SoundBible_uid-911pcl,0,train
Steam_Engine-John-1826274710_uid-9hoh52,Steam_Engine-John-1826274710_uid-9hoh52,0,train
Steam_Engine-John-1826274710_uid-o2z5o3,Steam_Engine-John-1826274710_uid-o2z5o3,0,train
Steam_Engine-John-1826274710_uid-ys8boz,Steam_Engine-John-1826274710_uid-ys8boz,0,train
Swimming_Pool Ambiance-SoundBible_uid-7sg0cz,Swimming_Pool Ambiance-SoundBible_uid-7sg0cz,0,val
Swimming_Pool Ambiance-SoundBible_uid-qgl4q6,Swimming_Pool Ambiance-SoundBible_uid-qgl4q6,0,train
Swimming_Pool Ambiance-SoundBible_uid-s4lq2v,Swimming_Pool Ambiance-SoundBible_uid-s4lq2v,0,train
Swimming_Pool Ambiance-SoundBible_uid-veffax,Swimming_Pool Ambiance-SoundBible_uid-veffax,0,train
Swimming_Pool Ambiance-SoundBible_uid-zihv6a,Swimming_Pool Ambiance-SoundBible_uid-zihv6a,0,train
Temple_Bell Huge-SoundBible_uid-plrytw,Temple_Bell Huge-SoundBible_uid-plrytw,0,val
Temple_Bell Huge-SoundBible_uid-torzt8,Temple_Bell Huge-SoundBible_uid-torzt8,0,train
Temple_Bell_SoundBible_uid-86lbp7,Temple_Bell_SoundBible_uid-86lbp7,0,train
Temple_Bell_SoundBible_uid-lnyqkj,Temple_Bell_SoundBible_uid-lnyqkj,0,train
Temple_Bell_SoundBible_uid-zeibnp,Temple_Bell_SoundBible_uid-zeibnp,0,train
Ting_Popup_Pixels-349896185_uid-gndmnx,Ting_Popup_Pixels-349896185_uid-gndmnx,0,train
Ting_Popup_Pixels-349896185_uid-zubyh5,Ting_Popup_Pixels-349896185_uid-zubyh5,0,train
Tornado_Siren_II-Delilah-747233690_uid-3pzksl,Tornado_Siren_II-Delilah-747233690_uid-3pzksl,0,train
Tornado_Siren_SoundBible_uid-a80mf0,Tornado_Siren_SoundBible_uid-a80mf0,0,train
Tornado_Siren_SoundBible_uid-bf9wu7,Tornado_Siren_SoundBible_uid-bf9wu7,0,val
Tornado_Siren_SoundBible_uid-m79scl,Tornado_Siren_SoundBible_uid-m79scl,0,train
Tornado_Siren_SoundBible_uid-skz6k0,Tornado_Siren_SoundBible_uid-skz6k0,0,train
Two_Tone_Doorbell-SoundBible_uid-fcvwc3,Two_Tone_Doorbell-SoundBible_uid-fcvwc3,0,train
Two_Tone_Doorbell-SoundBible_uid-j06pgn,Two_Tone_Doorbell-SoundBible_uid-j06pgn,0,train
Two_Tone_Doorbell-SoundBible_uid-qb31if,Two_Tone_Doorbell-SoundBible_uid-qb31if,0,train
Walking-SoundBible_uid-1zy41w,Walking-SoundBible_uid-1zy41w,0,train
Walking-SoundBible_uid-2e4rgy,Walking-SoundBible_uid-2e4rgy,0,train
Walking-SoundBible_uid-5x1rlw,Walking-SoundBible_uid-5x1rlw,0,val
Walking-SoundBible_uid-i5mmd8,Walking-SoundBible_uid-i5mmd8,0,train
Walking-SoundBible_uid-jon8e1,Walking-SoundBible_uid-jon8e1,0,train
Walking-SoundBible_uid-jzho8s,Walking-SoundBible_uid-jzho8s,0,train
Walking-SoundBible_uid-s5fn6f,Walking-SoundBible_uid-s5fn6f,0,train
Walking-SoundBible_uid-t2jbe2,Walking-SoundBible_uid-t2jbe2,0,train
Walking-SoundBible_uid-vk5lgr,Walking-SoundBible_uid-vk5lgr,0,train
Walking_Away-SoundBible_uid-003e5q,Walking_Away-SoundBible_uid-003e5q,0,train
Walking_Away-SoundBible_uid-42umdt,Walking_Away-SoundBible_uid-42umdt,0,train
Walking_Away-SoundBible_uid-4k4a4k,Walking_Away-SoundBible_uid-4k4a4k,0,train
Walking_Away-SoundBible_uid-6u9e73,Walking_Away-SoundBible_uid-6u9e73,0,train
Walking_Away-SoundBible_uid-jy6tib,Walking_Away-SoundBible_uid-jy6tib,0,train
Walking_Away-SoundBible_uid-xmyrab,Walking_Away-SoundBible_uid-xmyrab,0,train
Walking_In_Snow-SoundBible_uid-21gueq,Walking_In_Snow-SoundBible_uid-21gueq,0,train
Walking_In_Snow-SoundBible_uid-2l1rzt,Walking_In_Snow-SoundBible_uid-2l1rzt,0,train
Walking_In_Snow-SoundBible_uid-41xzm1,Walking_In_Snow-SoundBible_uid-41xzm1,0,train
Walking_In_Snow-SoundBible_uid-heh8am,Walking_In_Snow-SoundBible_uid-heh8am,0,train
Walking_In_Snow-SoundBible_uid-qt9lwg,Walking_In_Snow-SoundBible_uid-qt9lwg,0,train
Walking_In_Snow-SoundBible_uid-uorhbj,Walking_In_Snow-SoundBible_uid-uorhbj,0,train
Walking_In_Snow-SoundBible_uid-zeh37h,Walking_In_Snow-SoundBible_uid-zeh37h,0,val
Walking_On_Gravel-SoundBible_uid-7ajmna,Walking_On_Gravel-SoundBible_uid-7ajmna,0,val
Walking_On_Gravel-SoundBible_uid-8jmvir,Walking_On_Gravel-SoundBible_uid-8jmvir,0,train
Walking_On_Gravel-SoundBible_uid-d8gtuv,Walking_On_Gravel-SoundBible_uid-d8gtuv,0,train
Walking_On_Gravel-SoundBible_uid-eqtihd,Walking_On_Gravel-SoundBible_uid-eqtihd,0,val
Walking_On_Gravel-SoundBible_uid-m6gl7j,Walking_On_Gravel-SoundBible_uid-m6gl7j,0,val
Walking_On_Gravel-SoundBible_uid-mjwkl5,Walking_On_Gravel-SoundBible_uid-mjwkl5,0,val
Walking_On_Gravel-SoundBible_uid-n3401t,Walking_On_Gravel-SoundBible_uid-n3401t,0,val
Walking_On_Gravel-SoundBible_uid-n611en,Walking_On_Gravel-SoundBible_uid-n611en,0,train
Walking_On_Gravel-SoundBible_uid-nig1hm,Walking_On_Gravel-SoundBible_uid-nig1hm,0,train
Walking_On_Gravel-SoundBible_uid-qlbvo1,Walking_On_Gravel-SoundBible_uid-qlbvo1,0,train
Walking_On_Gravel-SoundBible_uid-sx1vdx,Walking_On_Gravel-SoundBible_uid-sx1vdx,0,train
Walking_On_Gravel-SoundBible_uid-w2j0aq,Walking_On_Gravel-SoundBible_uid-w2j0aq,0,val
Walking_On_Gravel_Bed-SoundBible_uid-5ihbve,Walking_On_Gravel_Bed-SoundBible_uid-5ihbve,0,train
Walking_On_Gravel_Bed-SoundBible_uid-6dat0n,Walking_On_Gravel_Bed-SoundBible_uid-6dat0n,0,train
Walking_On_Gravel_Bed-SoundBible_uid-6mi8l5,Walking_On_Gravel_Bed-SoundBible_uid-6mi8l5,0,train
Walking_On_Gravel_Bed-SoundBible_uid-9x8ddo,Walking_On_Gravel_Bed-SoundBible_uid-9x8ddo,0,train
Walking_On_Gravel_Bed-SoundBible_uid-bf5jts,Walking_On_Gravel_Bed-SoundBible_uid-bf5jts,0,val
Walking_On_Gravel_Bed-SoundBible_uid-kbu30i,Walking_On_Gravel_Bed-SoundBible_uid-kbu30i,0,train
Walking_On_Gravel_Bed-SoundBible_uid-rtx99m,Walking_On_Gravel_Bed-SoundBible_uid-rtx99m,0,train
Warning_Siren-SoundBible_uid-2u4g3n,Warning_Siren-SoundBible_uid-2u4g3n,0,val
Warning_Siren-SoundBible_uid-6grhp2,Warning_Siren-SoundBible_uid-6grhp2,0,val
Warning_Siren-SoundBible_uid-dftrca,Warning_Siren-SoundBible_uid-dftrca,0,val
Warning_Siren-SoundBible_uid-fozzqu,Warning_Siren-SoundBible_uid-fozzqu,0,train
Warning_Siren-SoundBible_uid-hoaz92,Warning_Siren-SoundBible_uid-hoaz92,0,train
Winston_Churchill Nazi Speech-SoundBible_uid-0cmuel,Winston_Churchill Nazi Speech-SoundBible_uid-0cmuel,0,train
Winston_Churchill Nazi Speech-SoundBible_uid-4s48dc,Winston_Churchill Nazi Speech-SoundBible_uid-4s48dc,0,train
