recording_id,event_id,channel,audio_path,label,class_id,split
railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-vxl8al,railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-vxl8al,1,audio/railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-vxl8al.wav,impulse_noise,0,test
railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-waev1t,railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-waev1t,1,audio/railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-waev1t.wav,impulse_noise,0,test
railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-zyz59r,railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-zyz59r,1,audio/railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-zyz59r.wav,impulse_noise,0,test
railroad_crossing_bell-Brylon_Terry-1551570865_uid-ejhzbl,railroad_crossing_bell-Brylon_Terry-1551570865_uid-ejhzbl,1,audio/railroad_crossing_bell-Brylon_Terry-1551570865_uid-ejhzbl.wav,impulse_noise,0,test
railroad_crossing_bell-Brylon_Terry-1551570865_uid-po2yqk,railroad_crossing_bell-Brylon_Terry-1551570865_uid-po2yqk,1,audio/railroad_crossing_bell-Brylon_Terry-1551570865_uid-po2yqk.wav,impulse_noise,0,test
tolling_bell_daniel-simion_uid-kg3lrg,tolling_bell_daniel-simion_uid-kg3lrg,1,audio/tolling_bell_daniel-simion_uid-kg3lrg.wav,impulse_noise,0,test
tolling_bell_daniel-simion_uid-witt3h,tolling_bell_daniel-simion_uid-witt3h,1,audio/tolling_bell_daniel-simion_uid-witt3h.wav,impulse_noise,0,test
128302__xenonn__layered-gunshot-8_uid-lse78m,128302__xenonn__layered-gunshot-8_uid-lse78m,1,audio/128302__xenonn__layered-gunshot-8_uid-lse78m.wav,other_gunshot,0,train
147901__tcawte__gunshot_uid-ffols3,147901__tcawte__gunshot_uid-ffols3,1,audio/147901__tcawte__gunshot_uid-ffols3.wav,other_gunshot,0,val
180961__kleeb__gunshots_uid-kz30bp,180961__kleeb__gunshots_uid-kz30bp,1,audio/180961__kleeb__gunshots_uid-kz30bp.wav,other_gunshot,0,train
20352__cognito-perceptu__gunshot_uid-ejdc8l,20352__cognito-perceptu__gunshot_uid-ejdc8l,1,audio/20352__cognito-perceptu__gunshot_uid-ejdc8l.wav,other_gunshot,0,train
221640__jakesapp23__gunshot-1_uid-t3t56m,221640__jakesapp23__gunshot-1_uid-t3t56m,1,audio/221640__jakesapp23__gunshot-1_uid-t3t56m.wav,other_gunshot,0,val
337242__adrilahan__distant-three-round-burst_uid-6au8kr,337242__adrilahan__distant-three-round-burst_uid-6au8kr,1,audio/337242__adrilahan__distant-three-round-burst_uid-6au8kr.wav,other_gunshot,0,train
337242__adrilahan__distant-three-round-burst_uid-hpid0y,337242__adrilahan__distant-three-round-burst_uid-hpid0y,1,audio/337242__adrilahan__distant-three-round-burst_uid-hpid0y.wav,other_gunshot,0,train
344524__jeremysykes__gunshot02_uid-8hfr2k,344524__jeremysykes__gunshot02_uid-8hfr2k,1,audio/344524__jeremysykes__gunshot02_uid-8hfr2k.wav,other_gunshot,0,train
350264__randomx45__gunshot_uid-k88htu,350264__randomx45__gunshot_uid-k88htu,1,audio/350264__randomx45__gunshot_uid-k88htu.wav,other_gunshot,0,train
370304__morganpurkis__single-gunshot-2_uid-b0dd83,370304__morganpurkis__single-gunshot-2_uid-b0dd83,1,audio/370304__morganpurkis__single-gunshot-2_uid-b0dd83.wav,other_gunshot,0,train
370332__morganpurkis__single-gunshot-2-v2_uid-2shhwg,370332__morganpurkis__single-gunshot-2-v2_uid-2shhwg,1,audio/370332__morganpurkis__single-gunshot-2-v2_uid-2shhwg.wav,other_gunshot,0,train
384689__dobroide__20170318gunshotparadiso_uid-49aegw,384689__dobroide__20170318gunshotparadiso_uid-49aegw,1,audio/384689__dobroide__20170318gunshotparadiso_uid-49aegw.wav,other_gunshot,0,train
384689__dobroide__20170318gunshotparadiso_uid-8mby6q,384689__dobroide__20170318gunshotparadiso_uid-8mby6q,1,audio/384689__dobroide__20170318gunshotparadiso_uid-8mby6q.wav,other_gunshot,0,val
384689__dobroide__20170318gunshotparadiso_uid-8nfgas,384689__dobroide__20170318gunshotparadiso_uid-8nfgas,1,audio/384689__dobroide__20170318gunshotparadiso_uid-8nfgas.wav,other_gunshot,0,val
384689__dobroide__20170318gunshotparadiso_uid-uof88q,384689__dobroide__20170318gunshotparadiso_uid-uof88q,1,audio/384689__dobroide__20170318gunshotparadiso_uid-uof88q.wav,other_gunshot,0,val
384689__dobroide__20170318gunshotparadiso_uid-vwkgqm,384689__dobroide__20170318gunshotparadiso_uid-vwkgqm,1,audio/384689__dobroide__20170318gunshotparadiso_uid-vwkgqm.wav,other_gunshot,0,train
384689__dobroide__20170318gunshotparadiso_uid-xdxkmb,384689__dobroide__20170318gunshotparadiso_uid-xdxkmb,1,audio/384689__dobroide__20170318gunshotparadiso_uid-xdxkmb.wav,other_gunshot,0,train
384689__dobroide__20170318gunshotparadiso_uid-zyxakp,384689__dobroide__20170318gunshotparadiso_uid-zyxakp,1,audio/384689__dobroide__20170318gunshotparadiso_uid-zyxakp.wav,other_gunshot,0,train
385811__morganpurkis__single-pistol-gunshot-3_uid-ndpa6x,385811__morganpurkis__single-pistol-gunshot-3_uid-ndpa6x,1,audio/385811__morganpurkis__single-pistol-gunshot-3_uid-ndpa6x.wav,other_gunshot,0,train
391847__morganpurkis__single-gunshot-54_uid-ihrkae,391847__morganpurkis__single-gunshot-54_uid-ihrkae,1,audio/391847__morganpurkis__single-gunshot-54_uid-ihrkae.wav,other_gunshot,0,train
399266__morganpurkis__simple-gunshot-reverb-test_uid-lr1lb6,399266__morganpurkis__simple-gunshot-reverb-test_uid-lr1lb6,1,audio/399266__morganpurkis__simple-gunshot-reverb-test_uid-lr1lb6.wav,other_gunshot,0,val
402012__eardeer__gunshot__high_5_uid-aaerc6,402012__eardeer__gunshot__high_5_uid-aaerc6,1,audio/402012__eardeer__gunshot__high_5_uid-aaerc6.wav,other_gunshot,0,val
402013__eardeer__gunshot__high_4_uid-dzkr28,402013__eardeer__gunshot__high_4_uid-dzkr28,1,audio/402013__eardeer__gunshot__high_4_uid-dzkr28.wav,other_gunshot,0,train
402014__eardeer__gunshot__high_6_uid-dd20sk,402014__eardeer__gunshot__high_6_uid-dd20sk,1,audio/402014__eardeer__gunshot__high_6_uid-dd20sk.wav,other_gunshot,0,train
402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-7aijxv,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-7aijxv,1,audio/402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-7aijxv.wav,other_gunshot,0,train
402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-7x2600,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-7x2600,1,audio/402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-7x2600.wav,other_gunshot,0,train
402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-9yxqa7,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-9yxqa7,1,audio/402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-9yxqa7.wav,other_gunshot,0,train
402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-af9hyb,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-af9hyb,1,audio/402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-af9hyb.wav,other_gunshot,0,val
402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-aymttz,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-aymttz,1,audio/402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-aymttz.wav,other_gunshot,0,val
402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-btphrk,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-btphrk,1,audio/402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-btphrk.wav,other_gunshot,0,train
402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-emyyzn,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-emyyzn,1,audio/402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-emyyzn.wav,other_gunshot,0,train
402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-ieochv,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-ieochv,1,audio/402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-ieochv.wav,other_gunshot,0,train
402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-n6db0o,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-n6db0o,1,audio/402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-n6db0o.wav,other_gunshot,0,val
402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-qwmyny,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-qwmyny,1,audio/402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-qwmyny.wav,other_gunshot,0,train
402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-ria7cw,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-ria7cw,1,audio/402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-ria7cw.wav,other_gunshot,0,val
402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-t420qo,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-t420qo,1,audio/402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-t420qo.wav,other_gunshot,0,val
402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-t4sna7,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-t4sna7,1,audio/402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-t4sna7.wav,other_gunshot,0,train
402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-virgye,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-virgye,1,audio/402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-virgye.wav,other_gunshot,0,train
402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-wim8gs,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-wim8gs,1,audio/402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-wim8gs.wav,other_gunshot,0,train
404816__straget__gunshot_uid-1lffgk,404816__straget__gunshot_uid-1lffgk,1,audio/404816__straget__gunshot_uid-1lffgk.wav,other_gunshot,0,train
405132__fstagi__gunshots_uid-ux8qa6,405132__fstagi__gunshots_uid-ux8qa6,1,audio/405132__fstagi__gunshots_uid-ux8qa6.wav,other_gunshot,0,val
405132__fstagi__gunshots_uid-xyilvk,405132__fstagi__gunshots_uid-xyilvk,1,audio/405132__fstagi__gunshots_uid-xyilvk.wav,other_gunshot,0,train
516684__supreme1197__gunshot_uid-wvvzr7,516684__supreme1197__gunshot_uid-wvvzr7,1,audio/516684__supreme1197__gunshot_uid-wvvzr7.wav,other_gunshot,0,train
518181__bolkmar__fx-gunshot_uid-4ei81r,518181__bolkmar__fx-gunshot_uid-4ei81r,1,audio/518181__bolkmar__fx-gunshot_uid-4ei81r.wav,other_gunshot,0,train
518181__bolkmar__fx-gunshot_uid-86m5v6,518181__bolkmar__fx-gunshot_uid-86m5v6,1,audio/518181__bolkmar__fx-gunshot_uid-86m5v6.wav,other_gunshot,0,train
518181__bolkmar__fx-gunshot_uid-bhz6v7,518181__bolkmar__fx-gunshot_uid-bhz6v7,1,audio/518181__bolkmar__fx-gunshot_uid-bhz6v7.wav,other_gunshot,0,train
518181__bolkmar__fx-gunshot_uid-fzl4r4,518181__bolkmar__fx-gunshot_uid-fzl4r4,1,audio/518181__bolkmar__fx-gunshot_uid-fzl4r4.wav,other_gunshot,0,train
518181__bolkmar__fx-gunshot_uid-mndnub,518181__bolkmar__fx-gunshot_uid-mndnub,1,audio/518181__bolkmar__fx-gunshot_uid-mndnub.wav,other_gunshot,0,val
518181__bolkmar__fx-gunshot_uid-r0n83p,518181__bolkmar__fx-gunshot_uid-r0n83p,1,audio/518181__bolkmar__fx-gunshot_uid-r0n83p.wav,other_gunshot,0,train
519623__nathanchurchyard__gunshots_uid-04snto,519623__nathanchurchyard__gunshots_uid-04snto,1,audio/519623__nathanchurchyard__gunshots_uid-04snto.wav,other_gunshot,0,train
519623__nathanchurchyard__gunshots_uid-0vbgff,519623__nathanchurchyard__gunshots_uid-0vbgff,1,audio/519623__nathanchurchyard__gunshots_uid-0vbgff.wav,other_gunshot,0,train
519623__nathanchurchyard__gunshots_uid-221io5,519623__nathanchurchyard__gunshots_uid-221io5,1,audio/519623__nathanchurchyard__gunshots_uid-221io5.wav,other_gunshot,0,train
519623__nathanchurchyard__gunshots_uid-5qaogm,519623__nathanchurchyard__gunshots_uid-5qaogm,1,audio/519623__nathanchurchyard__gunshots_uid-5qaogm.wav,other_gunshot,0,val
519623__nathanchurchyard__gunshots_uid-68l6r4,519623__nathanchurchyard__gunshots_uid-68l6r4,1,audio/519623__nathanchurchyard__gunshots_uid-68l6r4.wav,other_gunshot,0,train
519623__nathanchurchyard__gunshots_uid-dx8n5j,519623__nathanchurchyard__gunshots_uid-dx8n5j,1,audio/519623__nathanchurchyard__gunshots_uid-dx8n5j.wav,other_gunshot,0,train
519623__nathanchurchyard__gunshots_uid-guol0j,519623__nathanchurchyard__gunshots_uid-guol0j,1,audio/519623__nathanchurchyard__gunshots_uid-guol0j.wav,other_gunshot,0,train
519623__nathanchurchyard__gunshots_uid-hkereq,519623__nathanchurchyard__gunshots_uid-hkereq,1,audio/519623__nathanchurchyard__gunshots_uid-hkereq.wav,other_gunshot,0,train
519623__nathanchurchyard__gunshots_uid-jyaue7,519623__nathanchurchyard__gunshots_uid-jyaue7,1,audio/519623__nathanchurchyard__gunshots_uid-jyaue7.wav,other_gunshot,0,train
519623__nathanchurchyard__gunshots_uid-m3daea,519623__nathanchurchyard__gunshots_uid-m3daea,1,audio/519623__nathanchurchyard__gunshots_uid-m3daea.wav,other_gunshot,0,val
519623__nathanchurchyard__gunshots_uid-ro3jyx,519623__nathanchurchyard__gunshots_uid-ro3jyx,1,audio/519623__nathanchurchyard__gunshots_uid-ro3jyx.wav,other_gunshot,0,train
519623__nathanchurchyard__gunshots_uid-voqt7j,519623__nathanchurchyard__gunshots_uid-voqt7j,1,audio/519623__nathanchurchyard__gunshots_uid-voqt7j.wav,other_gunshot,0,train
519623__nathanchurchyard__gunshots_uid-x2v9jo,519623__nathanchurchyard__gunshots_uid-x2v9jo,1,audio/519623__nathanchurchyard__gunshots_uid-x2v9jo.wav,other_gunshot,0,train
683312__pnmcarrierailfan__pistol-gunshot-mix-weapons_uid-7iyru8,683312__pnmcarrierailfan__pistol-gunshot-mix-weapons_uid-7iyru8,1,audio/683312__pnmcarrierailfan__pistol-gunshot-mix-weapons_uid-7iyru8.wav,other_gunshot,0,val
683312__pnmcarrierailfan__pistol-gunshot-mix-weapons_uid-lujshy,683312__pnmcarrierailfan__pistol-gunshot-mix-weapons_uid-lujshy,1,audio/683312__pnmcarrierailfan__pistol-gunshot-mix-weapons_uid-lujshy.wav,other_gunshot,0,train
683312__pnmcarrierailfan__pistol-gunshot-mix-weapons_uid-ouj634,683312__pnmcarrierailfan__pistol-gunshot-mix-weapons_uid-ouj634,1,audio/683312__pnmcarrierailfan__pistol-gunshot-mix-weapons_uid-ouj634.wav,other_gunshot,0,val
683312__pnmcarrierailfan__pistol-gunshot-mix-weapons_uid-qw3gyl,683312__pnmcarrierailfan__pistol-gunshot-mix-weapons_uid-qw3gyl,1,audio/683312__pnmcarrierailfan__pistol-gunshot-mix-weapons_uid-qw3gyl.wav,other_gunshot,0,train
686351__rangerrich68__gunshot_uid-lpnv47,686351__rangerrich68__gunshot_uid-lpnv47,1,audio/686351__rangerrich68__gunshot_uid-lpnv47.wav,other_gunshot,0,train
Amusement_Park Ambiance -SoundBible_uid-1rnz3c,Amusement_Park Ambiance -SoundBible_uid-1rnz3c,1,audio/Amusement_Park Ambiance -SoundBible_uid-1rnz3c.wav,impulse_noise,0,train
Amusement_Park Ambiance -SoundBible_uid-xga4ah,Amusement_Park Ambiance -SoundBible_uid-xga4ah,1,audio/Amusement_Park Ambiance -SoundBible_uid-xga4ah.wav,impulse_noise,0,train
Baby_Girl_Speaking-SoundBible_uid-lfp0pl,Baby_Girl_Speaking-SoundBible_uid-lfp0pl,1,audio/Baby_Girl_Speaking-SoundBible_uid-lfp0pl.wav,impulse_noise,0,train
Baby_Talk-SoundBible_uid-5isz0s,Baby_Talk-SoundBible_uid-5isz0s,1,audio/Baby_Talk-SoundBible_uid-5isz0s.wav,impulse_noise,0,train
Baby_Talk-SoundBible_uid-tlhzgq,Baby_Talk-SoundBible_uid-tlhzgq,1,audio/Baby_Talk-SoundBible_uid-tlhzgq.wav,impulse_noise,0,val
Baby_Talk_2-SoundBible_uid-igfidk,Baby_Talk_2-SoundBible_uid-igfidk,1,audio/Baby_Talk_2-SoundBible_uid-igfidk.wav,impulse_noise,0,train
Baby_Talk_2-SoundBible_uid-th40ni,Baby_Talk_2-SoundBible_uid-th40ni,1,audio/Baby_Talk_2-SoundBible_uid-th40ni.wav,impulse_noise,0,train
Baby_Talk_30 Sec-SoundBible_uid-8snvch,Baby_Talk_30 Sec-SoundBible_uid-8snvch,1,audio/Baby_Talk_30 Sec-SoundBible_uid-8snvch.wav,impulse_noise,0,train
Baby_Talk_30 Sec-SoundBible_uid-cszg60,Baby_Talk_30 Sec-SoundBible_uid-cszg60,1,audio/Baby_Talk_30 Sec-SoundBible_uid-cszg60.wav,impulse_noise,0,train
Baby_Talk_30 Sec-SoundBible_uid-nt49fb,Baby_Talk_30 Sec-SoundBible_uid-nt49fb,1,audio/Baby_Talk_30 Sec-SoundBible_uid-nt49fb.wav,impulse_noise,0,train
Background_Noise-SoundBible_uid-9tt4fj,Background_Noise-SoundBible_uid-9tt4fj,1,audio/Background_Noise-SoundBible_uid-9tt4fj.wav,impulse_noise,0,train
Background_Noise-SoundBible_uid-c2rszc,Background_Noise-SoundBible_uid-c2rszc,1,audio/Background_Noise-SoundBible_uid-c2rszc.wav,impulse_noise,0,train
Background_Noise-SoundBible_uid-grm3tj,Background_Noise-SoundBible_uid-grm3tj,1,audio/Background_Noise-SoundBible_uid-grm3tj.wav,impulse_noise,0,train
Bi_Polar_Uncle-ScanMan-1810098860_uid-4x1yuf,Bi_Polar_Uncle-ScanMan-1810098860_uid-4x1yuf,1,audio/Bi_Polar_Uncle-ScanMan-1810098860_uid-4x1yuf.wav,impulse_noise,0,val
Bi_Polar_Uncle-ScanMan-1810098860_uid-7qv96e,Bi_Polar_Uncle-ScanMan-1810098860_uid-7qv96e,1,audio/Bi_Polar_Uncle-ScanMan-1810098860_uid-7qv96e.wav,impulse_noise,0,train
Bi_Polar_Uncle-ScanMan-1810098860_uid-acr1ir,Bi_Polar_Uncle-ScanMan-1810098860_uid-acr1ir,1,audio/Bi_Polar_Uncle-ScanMan-1810098860_uid-acr1ir.wav,impulse_noise,0,train
Bi_Polar_Uncle-ScanMan-1810098860_uid-app2oh,Bi_Polar_Uncle-ScanMan-1810098860_uid-app2oh,1,audio/Bi_Polar_Uncle-ScanMan-1810098860_uid-app2oh.wav,impulse_noise,0,train
Bi_Polar_Uncle-ScanMan-1810098860_uid-iqacxf,Bi_Polar_Uncle-ScanMan-1810098860_uid-iqacxf,1,audio/Bi_Polar_Uncle-ScanMan-1810098860_uid-iqacxf.wav,impulse_noise,0,train
Bi_Polar_Uncle-ScanMan-1810098860_uid-mj8x2a,Bi_Polar_Uncle-ScanMan-1810098860_uid-mj8x2a,1,audio/Bi_Polar_Uncle-ScanMan-1810098860_uid-mj8x2a.wav,impulse_noise,0,train
Bi_Polar_Uncle-ScanMan-1810098860_uid-o3irva,Bi_Polar_Uncle-ScanMan-1810098860_uid-o3irva,1,audio/Bi_Polar_Uncle-ScanMan-1810098860_uid-o3irva.wav,impulse_noise,0,train
Bi_Polar_Uncle-ScanMan-1810098860_uid-opz6ls,Bi_Polar_Uncle-ScanMan-1810098860_uid-opz6ls,1,audio/Bi_Polar_Uncle-ScanMan-1810098860_uid-opz6ls.wav,impulse_noise,0,val
Bi_Polar_Uncle-ScanMan-1810098860_uid-tl65kg,Bi_Polar_Uncle-ScanMan-1810098860_uid-tl65kg,1,audio/Bi_Polar_Uncle-ScanMan-1810098860_uid-tl65kg.wav,impulse_noise,0,train
Bi_Polar_Uncle-ScanMan-1810098860_uid-zc1ipd,Bi_Polar_Uncle-ScanMan-1810098860_uid-zc1ipd,1,audio/Bi_Polar_Uncle-ScanMan-1810098860_uid-zc1ipd.wav,impulse_noise,0,train
Big_door_closed-Clemens_F-941522533 (1)_uid-dn5qo5,Big_door_closed-Clemens_F-941522533 (1)_uid-dn5qo5,1,audio/Big_door_closed-Clemens_F-941522533 (1)_uid-dn5qo5.wav,impulse_noise,0,train
Car Engine Revving-SoundBible_uid-2l6ct5,Car Engine Revving-SoundBible_uid-2l6ct5,1,audio/Car Engine Revving-SoundBible_uid-2l6ct5.wav,impulse_noise,0,val
Car Engine Revving-SoundBible_uid-4uzfw6,Car Engine Revving-SoundBible_uid-4uzfw6,1,audio/Car Engine Revving-SoundBible_uid-4uzfw6.wav,impulse_noise,0,train
Car Engine Revving-SoundBible_uid-fyajld,Car Engine Revving-SoundBible_uid-fyajld,1,audio/Car Engine Revving-SoundBible_uid-fyajld.wav,impulse_noise,0,train
Car Engine Revving-SoundBible_uid-galjzz,Car Engine Revving-SoundBible_uid-galjzz,1,audio/Car Engine Revving-SoundBible_uid-galjzz.wav,impulse_noise,0,train
Car Engine Revving-SoundBible_uid-nbreqs,Car Engine Revving-SoundBible_uid-nbreqs,1,audio/Car Engine Revving-SoundBible_uid-nbreqs.wav,impulse_noise,0,val
Car Engine Revving-SoundBible_uid-pep718,Car Engine Revving-SoundBible_uid-pep718,1,audio/Car Engine Revving-SoundBible_uid-pep718.wav,impulse_noise,0,train
Car_Door_Close-SoundBible_uid-6bk4y1,Car_Door_Close-SoundBible_uid-6bk4y1,1,audio/Car_Door_Close-SoundBible_uid-6bk4y1.wav,impulse_noise,0,train
Car_Door_Close-SoundBible_uid-9h2t6o,Car_Door_Close-SoundBible_uid-9h2t6o,1,audio/Car_Door_Close-SoundBible_uid-9h2t6o.wav,impulse_noise,0,val
Cellar_Door Slam Shut-SoundBible_uid-6z7omr,Cellar_Door Slam Shut-SoundBible_uid-6z7omr,1,audio/Cellar_Door Slam Shut-SoundBible_uid-6z7omr.wav,impulse_noise,0,val
Child_Scream-SoundBible_uid-bc3l50,Child_Scream-SoundBible_uid-bc3l50,1,audio/Child_Scream-SoundBible_uid-bc3l50.wav,impulse_noise,0,train
Citty_Traffic Ambiance-SoundBible_uid-oqpbd8,Citty_Traffic Ambiance-SoundBible_uid-oqpbd8,1,audio/Citty_Traffic Ambiance-SoundBible_uid-oqpbd8.wav,impulse_noise,0,train
City_Ambiance-SoundBible_uid-4yigy2,City_Ambiance-SoundBible_uid-4yigy2,1,audio/City_Ambiance-SoundBible_uid-4yigy2.wav,impulse_noise,0,val
City_Ambiance-SoundBible_uid-5xpbpm,City_Ambiance-SoundBible_uid-5xpbpm,1,audio/City_Ambiance-SoundBible_uid-5xpbpm.wav,impulse_noise,0,train
City_Ambiance-SoundBible_uid-68vh9e,City_Ambiance-SoundBible_uid-68vh9e,1,audio/City_Ambiance-SoundBible_uid-68vh9e.wav,impulse_noise,0,train
City_Ambiance-SoundBible_uid-7sgond,City_Ambiance-SoundBible_uid-7sgond,1,audio/City_Ambiance-SoundBible_uid-7sgond.wav,impulse_noise,0,val
City_Ambiance-SoundBible_uid-7xt5uu,City_Ambiance-SoundBible_uid-7xt5uu,1,audio/City_Ambiance-SoundBible_uid-7xt5uu.wav,impulse_noise,0,val
City_Ambiance-SoundBible_uid-ay65s0,City_Ambiance-SoundBible_uid-ay65s0,1,audio/City_Ambiance-SoundBible_uid-ay65s0.wav,impulse_noise,0,train
City_Ambiance-SoundBible_uid-dla4u8,City_Ambiance-SoundBible_uid-dla4u8,1,audio/City_Ambiance-SoundBible_uid-dla4u8.wav,impulse_noise,0,train
City_Ambiance-SoundBible_uid-i7015o,City_Ambiance-SoundBible_uid-i7015o,1,audio/City_Ambiance-SoundBible_uid-i7015o.wav,impulse_noise,0,train
City_Ambiance-SoundBible_uid-i9g0oq,City_Ambiance-SoundBible_uid-i9g0oq,1,audio/City_Ambiance-SoundBible_uid-i9g0oq.wav,impulse_noise,0,train
City_Ambiance-SoundBible_uid-rl1vl3,City_Ambiance-SoundBible_uid-rl1vl3,1,audio/City_Ambiance-SoundBible_uid-rl1vl3.wav,impulse_noise,0,train
City_Ambiance-SoundBible_uid-s5wbfi,City_Ambiance-SoundBible_uid-s5wbfi,1,audio/City_Ambiance-SoundBible_uid-s5wbfi.wav,impulse_noise,0,train
City_Ambiance-SoundBible_uid-tjysm2,City_Ambiance-SoundBible_uid-tjysm2,1,audio/City_Ambiance-SoundBible_uid-tjysm2.wav,impulse_noise,0,train
Classroom_Ambiance-SoundBible_uid-15mvqy,Classroom_Ambiance-SoundBible_uid-15mvqy,1,audio/Classroom_Ambiance-SoundBible_uid-15mvqy.wav,impulse_noise,0,train
Classroom_Ambiance-SoundBible_uid-1yjnrb,Classroom_Ambiance-SoundBible_uid-1yjnrb,1,audio/Classroom_Ambiance-SoundBible_uid-1yjnrb.wav,impulse_noise,0,train
Classroom_Ambiance-SoundBible_uid-24lp47,Classroom_Ambiance-SoundBible_uid-24lp47,1,audio/Classroom_Ambiance-SoundBible_uid-24lp47.wav,impulse_noise,0,train
Classroom_Ambiance-SoundBible_uid-3ajatf,Classroom_Ambiance-SoundBible_uid-3ajatf,1,audio/Classroom_Ambiance-SoundBible_uid-3ajatf.wav,impulse_noise,0,train
Classroom_Ambiance-SoundBible_uid-612bhd,Classroom_Ambiance-SoundBible_uid-612bhd,1,audio/Classroom_Ambiance-SoundBible_uid-612bhd.wav,impulse_noise,0,train
Classroom_Ambiance-SoundBible_uid-6auadw,Classroom_Ambiance-SoundBible_uid-6auadw,1,audio/Classroom_Ambiance-SoundBible_uid-6auadw.wav,impulse_noise,0,train
Classroom_Ambiance-SoundBible_uid-d5qym1,Classroom_Ambiance-SoundBible_uid-d5qym1,1,audio/Classroom_Ambiance-SoundBible_uid-d5qym1.wav,impulse_noise,0,train
Classroom_Ambiance-SoundBible_uid-d854bp,Classroom_Ambiance-SoundBible_uid-d854bp,1,audio/Classroom_Ambiance-SoundBible_uid-d854bp.wav,impulse_noise,0,val
Classroom_Ambiance-SoundBible_uid-ebc6mm,Classroom_Ambiance-SoundBible_uid-ebc6mm,1,audio/Classroom_Ambiance-SoundBible_uid-ebc6mm.wav,impulse_noise,0,train
